id_pedido,id_producto,nombre_producto,categoria,id_proveedor,nombre_proveedor,cantidad_solicitada,estado_pedido,fecha_pedido,fecha_entrega,numero_factura
2804,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",59,aceptado,"2024-12-20 07:01:09","",""
2805,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",72,en proceso,"2025-04-18 21:03:05","2025-04-23 21:03:05",""
2806,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",83,en proceso,"2024-04-07 19:05:17","2024-04-15 19:05:17",""
2807,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",95,en proceso,"2023-06-04 12:28:28","2023-06-16 12:28:28",""
2808,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",27,aceptado,"2025-03-13 20:38:11","",""
2809,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",51,en proceso,"2024-09-27 20:31:30","2024-10-04 20:31:30",""
2810,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",26,en proceso,"2025-05-31 08:58:36","2025-06-10 08:58:36",""
2811,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",44,entregado,"2024-01-29 22:26:36","2024-02-05 22:26:36","FAC-002811"
2812,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",63,entregado,"2025-09-21 18:46:36","2025-09-27 18:46:36","FAC-002812"
2813,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",100,aceptado,"2023-01-12 16:28:42","",""
2814,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",44,aceptado,"2023-05-10 01:12:58","",""
2815,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",95,en proceso,"2023-10-22 22:18:34","2023-10-27 22:18:34",""
2816,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",67,entregado,"2025-08-18 13:16:49","2025-09-01 13:16:49","FAC-002816"
2817,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",38,entregado,"2024-03-14 10:38:52","2024-03-26 10:38:52","FAC-002817"
2818,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",91,en proceso,"2024-09-29 13:35:31","2024-10-15 13:35:31",""
2819,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",54,entregado,"2024-08-07 21:33:15","2024-08-12 21:33:15","FAC-002819"
2820,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",48,entregado,"2023-10-21 02:31:32","2023-11-03 02:31:32","FAC-002820"
2821,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",32,entregado,"2024-10-27 08:53:51","2024-11-01 08:53:51","FAC-002821"
2822,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",29,entregado,"2024-12-31 09:06:48","2025-01-12 09:06:48","FAC-002822"
2823,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",78,aceptado,"2023-10-20 00:32:35","",""
2824,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",96,en proceso,"2023-11-23 01:25:59","2023-12-04 01:25:59",""
2825,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",20,aceptado,"2025-03-24 23:23:10","",""
2826,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",26,en proceso,"2025-03-17 03:48:21","2025-04-05 03:48:21",""
2827,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",90,aceptado,"2024-09-03 15:26:49","",""
2828,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",64,entregado,"2023-04-10 07:11:25","2023-04-16 07:11:25","FAC-002828"
2829,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",62,entregado,"2023-11-16 03:58:38","2023-11-20 03:58:38","FAC-002829"
2830,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",100,entregado,"2024-01-02 21:11:43","2024-01-10 21:11:43","FAC-002830"
2831,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",48,aceptado,"2025-01-09 08:57:02","",""
2832,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",75,entregado,"2023-04-24 14:37:38","2023-05-03 14:37:38","FAC-002832"
2833,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",14,aceptado,"2024-03-03 12:57:22","",""
2834,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",19,entregado,"2025-01-01 22:00:57","2025-01-15 22:00:57","FAC-002834"
2835,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",89,en proceso,"2025-08-18 08:00:12","2025-08-24 08:00:12",""
2836,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",40,entregado,"2023-08-27 13:59:46","2023-09-02 13:59:46","FAC-002836"
2837,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",48,en proceso,"2023-05-02 13:55:26","2023-05-21 13:55:26",""
2838,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",78,en proceso,"2024-03-09 11:10:39","2024-03-25 11:10:39",""
2839,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",82,entregado,"2024-07-31 16:27:55","2024-08-13 16:27:55","FAC-002839"
2840,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",64,entregado,"2023-08-15 04:41:03","2023-08-18 04:41:03","FAC-002840"
2841,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",34,entregado,"2023-08-07 16:46:39","2023-08-17 16:46:39","FAC-002841"
2842,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",76,entregado,"2023-10-10 06:29:19","2023-10-22 06:29:19","FAC-002842"
2843,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",72,en proceso,"2024-09-21 11:29:04","2024-10-01 11:29:04",""
2844,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",74,entregado,"2025-08-13 04:12:50","2025-08-20 04:12:50","FAC-002844"
2845,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",32,en proceso,"2024-03-23 23:17:49","2024-04-09 23:17:49",""
2846,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",41,entregado,"2024-04-18 01:28:32","2024-04-21 01:28:32","FAC-002846"
2847,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,entregado,"2024-05-07 20:34:56","2024-05-22 20:34:56","FAC-002847"
2848,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",82,aceptado,"2025-05-24 16:21:38","",""
2849,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",66,entregado,"2025-08-24 21:56:33","2025-08-27 21:56:33","FAC-002849"
2850,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",59,entregado,"2024-08-19 22:50:53","2024-08-22 22:50:53","FAC-002850"
2851,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",73,en proceso,"2025-10-10 17:46:29","2025-10-16 17:46:29",""
2852,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",83,en proceso,"2023-08-23 16:57:44","2023-08-30 16:57:44",""
2853,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",95,entregado,"2023-12-25 12:30:07","2023-12-29 12:30:07","FAC-002853"
2854,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",29,aceptado,"2024-07-03 22:32:44","",""
2855,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",82,entregado,"2025-11-02 03:02:30","2025-11-12 03:02:30","FAC-002855"
2856,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",12,en proceso,"2025-07-08 02:59:42","2025-07-20 02:59:42",""
2857,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",88,en proceso,"2024-05-28 06:18:13","2024-06-14 06:18:13",""
2858,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",75,entregado,"2024-09-02 09:34:59","2024-09-15 09:34:59","FAC-002858"
2859,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",96,en proceso,"2024-03-13 01:59:30","2024-03-27 01:59:30",""
2860,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",86,entregado,"2024-01-21 16:21:34","2024-01-24 16:21:34","FAC-002860"
2861,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",37,entregado,"2024-02-13 04:27:47","2024-02-23 04:27:47","FAC-002861"
2862,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",55,en proceso,"2023-12-02 20:52:44","2023-12-15 20:52:44",""
2863,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",76,entregado,"2025-09-02 23:24:51","2025-09-12 23:24:51","FAC-002863"
2864,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",94,en proceso,"2025-09-20 09:14:42","2025-10-03 09:14:42",""
2865,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",53,entregado,"2024-07-29 21:15:09","2024-08-11 21:15:09","FAC-002865"
2866,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",31,aceptado,"2024-07-04 12:41:36","",""
2867,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",59,entregado,"2023-05-20 13:42:32","2023-06-01 13:42:32","FAC-002867"
2868,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",11,entregado,"2025-03-17 01:15:39","2025-03-21 01:15:39","FAC-002868"
2869,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",85,entregado,"2024-06-30 08:05:15","2024-07-11 08:05:15","FAC-002869"
2870,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",45,en proceso,"2023-02-28 22:52:26","2023-03-14 22:52:26",""
2871,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",82,aceptado,"2023-11-25 06:11:35","",""
2872,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",81,entregado,"2025-10-13 08:14:32","2025-10-21 08:14:32","FAC-002872"
2873,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",26,entregado,"2023-09-27 02:15:45","2023-10-10 02:15:45","FAC-002873"
2874,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",44,entregado,"2023-09-13 05:58:26","2023-09-27 05:58:26","FAC-002874"
2875,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",19,entregado,"2023-10-03 01:08:36","2023-10-15 01:08:36","FAC-002875"
2876,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",51,entregado,"2023-02-08 21:07:33","2023-02-11 21:07:33","FAC-002876"
2877,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",34,aceptado,"2023-10-12 00:52:45","",""
2878,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",98,entregado,"2023-10-05 20:30:23","2023-10-16 20:30:23","FAC-002878"
2879,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",37,entregado,"2025-05-13 21:23:33","2025-05-24 21:23:33","FAC-002879"
2880,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",44,en proceso,"2024-08-31 13:46:06","2024-09-09 13:46:06",""
2881,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",94,entregado,"2023-08-19 22:25:30","2023-09-02 22:25:30","FAC-002881"
2882,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",29,en proceso,"2023-12-01 19:39:11","2023-12-12 19:39:11",""
2883,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",73,en proceso,"2024-05-27 09:45:06","2024-06-14 09:45:06",""
2884,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",85,entregado,"2025-02-16 16:41:07","2025-02-19 16:41:07","FAC-002884"
2885,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",20,entregado,"2024-04-24 05:06:02","2024-04-27 05:06:02","FAC-002885"
2886,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",25,entregado,"2024-09-06 03:29:56","2024-09-19 03:29:56","FAC-002886"
2887,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",46,entregado,"2024-04-29 11:12:11","2024-05-03 11:12:11","FAC-002887"
2888,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",75,entregado,"2023-11-13 06:44:27","2023-11-21 06:44:27","FAC-002888"
2889,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",59,entregado,"2024-04-29 19:33:43","2024-05-03 19:33:43","FAC-002889"
2890,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",32,entregado,"2025-03-10 14:28:46","2025-03-17 14:28:46","FAC-002890"
2891,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",13,entregado,"2023-01-10 01:21:15","2023-01-25 01:21:15","FAC-002891"
2892,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",43,en proceso,"2025-12-20 16:42:24","2026-01-02 16:42:24",""
2893,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",76,entregado,"2023-10-01 04:59:30","2023-10-10 04:59:30","FAC-002893"
2894,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",81,entregado,"2023-09-11 17:34:09","2023-09-23 17:34:09","FAC-002894"
2895,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",56,entregado,"2023-02-06 06:34:01","2023-02-15 06:34:01","FAC-002895"
2896,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",34,entregado,"2023-11-26 02:35:29","2023-12-07 02:35:29","FAC-002896"
2897,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",45,en proceso,"2023-07-10 16:19:04","2023-07-22 16:19:04",""
2898,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",14,entregado,"2024-03-25 06:54:23","2024-04-05 06:54:23","FAC-002898"
2899,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",89,en proceso,"2024-04-17 11:01:38","2024-05-07 11:01:38",""
2900,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",41,entregado,"2023-09-20 05:46:21","2023-10-03 05:46:21","FAC-002900"
2901,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",79,aceptado,"2023-01-11 09:47:42","",""
2902,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",10,entregado,"2025-09-25 17:05:52","2025-10-07 17:05:52","FAC-002902"
2903,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",85,entregado,"2023-05-28 00:39:06","2023-06-05 00:39:06","FAC-002903"
2904,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",23,entregado,"2024-05-22 23:01:35","2024-05-28 23:01:35","FAC-002904"
2905,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",38,en proceso,"2025-06-15 03:13:07","2025-06-30 03:13:07",""
2906,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",40,entregado,"2024-05-18 22:07:19","2024-06-01 22:07:19","FAC-002906"
2907,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",29,entregado,"2024-10-30 19:23:50","2024-11-07 19:23:50","FAC-002907"
2908,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",96,aceptado,"2024-06-24 02:16:08","",""
2909,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",91,en proceso,"2025-05-25 04:50:06","2025-05-31 04:50:06",""
2910,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",86,aceptado,"2024-03-08 09:32:46","",""
2911,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",48,entregado,"2023-07-11 15:45:53","2023-07-20 15:45:53","FAC-002911"
2912,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",25,entregado,"2025-04-08 17:56:22","2025-04-15 17:56:22","FAC-002912"
2913,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",27,entregado,"2024-03-22 23:13:08","2024-03-31 23:13:08","FAC-002913"
2914,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",92,entregado,"2025-05-28 01:03:36","2025-06-01 01:03:36","FAC-002914"
2915,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",85,entregado,"2023-03-10 17:12:28","2023-03-24 17:12:28","FAC-002915"
2916,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",62,entregado,"2025-05-08 13:01:59","2025-05-15 13:01:59","FAC-002916"
2917,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",42,aceptado,"2025-05-16 13:25:00","",""
2918,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",54,entregado,"2023-02-13 16:21:12","2023-02-23 16:21:12","FAC-002918"
2919,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",79,entregado,"2023-04-20 22:41:24","2023-04-23 22:41:24","FAC-002919"
2920,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",54,en proceso,"2023-08-10 21:19:09","2023-08-28 21:19:09",""
2921,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",49,en proceso,"2023-03-23 17:57:58","2023-03-31 17:57:58",""
2922,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",26,entregado,"2025-05-29 05:22:52","2025-06-07 05:22:52","FAC-002922"
2923,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",10,en proceso,"2024-01-31 06:46:00","2024-02-05 06:46:00",""
2924,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",60,en proceso,"2024-07-15 01:43:29","2024-07-25 01:43:29",""
2925,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",39,entregado,"2025-08-12 08:40:04","2025-08-25 08:40:04","FAC-002925"
2926,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",38,entregado,"2023-07-20 05:35:21","2023-08-04 05:35:21","FAC-002926"
2927,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",35,entregado,"2025-06-02 19:14:10","2025-06-15 19:14:10","FAC-002927"
2928,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",54,en proceso,"2025-11-22 19:34:51","2025-12-09 19:34:51",""
2929,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",16,entregado,"2025-03-22 22:07:41","2025-03-31 22:07:41","FAC-002929"
2930,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",82,entregado,"2025-02-19 20:09:11","2025-03-01 20:09:11","FAC-002930"
2931,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",93,en proceso,"2024-09-29 02:49:26","2024-10-13 02:49:26",""
2932,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",22,entregado,"2024-09-07 10:40:13","2024-09-18 10:40:13","FAC-002932"
2933,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",45,en proceso,"2023-01-23 03:30:02","2023-02-03 03:30:02",""
2934,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",64,entregado,"2024-05-16 12:37:01","2024-05-28 12:37:01","FAC-002934"
2935,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",12,entregado,"2025-07-07 06:43:35","2025-07-19 06:43:35","FAC-002935"
2936,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",58,entregado,"2025-05-10 06:09:45","2025-05-16 06:09:45","FAC-002936"
2937,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",83,aceptado,"2024-01-02 09:40:15","",""
2938,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",27,entregado,"2023-06-15 11:17:14","2023-06-24 11:17:14","FAC-002938"
2939,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",95,en proceso,"2023-05-05 01:06:20","2023-05-17 01:06:20",""
2940,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",94,en proceso,"2023-07-02 06:18:09","2023-07-13 06:18:09",""
2941,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",11,entregado,"2025-11-06 08:06:30","2025-11-19 08:06:30","FAC-002941"
2942,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",50,entregado,"2023-11-18 21:45:33","2023-11-25 21:45:33","FAC-002942"
2943,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",92,entregado,"2024-02-12 18:31:46","2024-02-23 18:31:46","FAC-002943"
2944,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",31,aceptado,"2025-06-23 10:53:05","",""
2945,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",64,entregado,"2023-01-29 10:01:58","2023-02-11 10:01:58","FAC-002945"
2946,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",19,entregado,"2025-11-25 09:31:44","2025-12-10 09:31:44","FAC-002946"
2947,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",59,entregado,"2024-03-11 15:41:27","2024-03-19 15:41:27","FAC-002947"
2948,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",78,entregado,"2024-05-24 14:09:45","2024-05-29 14:09:45","FAC-002948"
2949,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",63,en proceso,"2023-02-23 15:37:51","2023-03-06 15:37:51",""
